species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,uf,66085-mollusca,preservedspecimen,1,united states,michigan,lake erie la plaisance bay,,,,
Amblema plicata,ansp,363575,preservedspecimen,21,united states,pennsylvania,bristol delaware river,1974,40.1,-74.841666,
Amblema plicata,usnm,1022108,preservedspecimen,9,united states,massachusetts,northhampton,,,,
Amblema plicata,usnm,336094,preservedspecimen,31,united states,washington d.c.,theodore roosevelt island,1919,38.8956,-77.0622,
Amblema plicata,uf,359773-mollusca,preservedspecimen,1,united states,south carolina,lake marion in santee nwr bluff unit at the santee indian mound ft. watson.,2002,33.53875,-80.4363305556,
Amblema plicata,mcz,280761,preservedspecimen,1,canada,ontario,lake erie bay beach near port abino,,,,
Amblema plicata,inhs,46168,preservedspecimen,1,united states,massachusetts,fort river south amherst north america,1975,42.35556,-72.52058,
Amblema plicata,uf,66074-mollusca,preservedspecimen,1,united states,alabama,n/a,,,,
Amblema plicata,uf,229221-mollusca,preservedspecimen,1,,,oxwood lake,1930,,,
Amblema plicata,mcz,275476,preservedspecimen,1,canada,ontario,pelee id. lake erie,,,,
Amblema plicata,uf,229220-mollusca,preservedspecimen,1,united states,virginia,rappahannock r.,,,,
Amblema plicata,inhs,46185,preservedspecimen,2,united states,massachusetts,silver lake pembroke north america,1977,42.03144,-70.81083,
Amblema plicata,uf,359931-mollusca,preservedspecimen,1,united states,south carolina,lake marion santee national wildlife refuge bluff unit at santee indian mound fort watson.,2002,33.53875,-80.4363305556,
Amblema plicata,cas,121600,preservedspecimen,1,united states,connecticut,[farmington river? or simsbury resevoir? -no body of water indicated on original label],,,,
Amblema plicata,ansp,a17261,preservedspecimen,1,united states,north carolina,winton chowan river,1989,36.395555,-76.932222,
Amblema plicata,ansp,56640,preservedspecimen,5,united states,washington d.c.,potomac river,,,,
Amblema plicata,ansp,111499,preservedspecimen,4,united states,new jersey,delaware river delanco,1915,,,
Amblema plicata,ansp,112936,preservedspecimen,1,united states,new jersey,edgewater park,1915,,,
Amblema plicata,ansp,334251,preservedspecimen,50,united states,new jersey,delaware river on both banks of channel bounded by left bank of river and newbold island app 0.3 miles nnw of kinkora app 6.6 ne of burlington (from intersection of rt. us 130 and rt nj 413 in burlin,1974,,,
Amblema plicata,ncsm,27538,preservedspecimen,1,united states,south carolina,congaree river on left descending bank at 1 mile upstream of the southern rr bridge over river at 2 air miles w of us 601 bridge [point estimated 4 air miles sw center wateree] [wateree quad].,2002,33.7617,-80.68,
Amblema plicata,ncsm,28327,preservedspecimen,1,united states,north carolina,pee dee river 300 yards above highway 74 bridge  south of blewett dam [5.6 air miles wnw center rockingham] [rockingham quad].,1999,34.9474,-79.8729,
Amblema plicata,ncsm,44611,preservedspecimen,4,united states,north carolina,tar river [2.5 air miles ene center] grimesland [grimesland quad].,2009,35.5702,-77.1484,
Amblema plicata,usnm,252796,preservedspecimen,12,united states,washington d.c.,anacostia park benning  eastern branch,,38.8969,-76.9619,
Amblema plicata,usnm,590066,preservedspecimen,22,united states,michigan,carp lake,,,,
Amblema plicata,usnm,160711,preservedspecimen,2,united states,new york,lake erie cedar point,,,,
Amblema plicata,uf,439014-mollusca,preservedspecimen,1,united states,south carolina,jacks creek marina on lake marion sw of summerton,2008,33.5667,-80.4375,
Amblema plicata,usnm,42793,preservedspecimen,6,united states,washington d.c.,; ; united states; district of columbia; potomac river,,,,
Amblema plicata,usnm,85986,preservedspecimen,2,united states,new york,; ; united states; new york; buffalo,,,,
Amblema plicata,usnm,85983,preservedspecimen,2,united states,ohio,cleveland,,,,
Amblema plicata,mcz,260803,preservedspecimen,1,united states,rhode island,s side wardens pond 4.5 mi sw of kingston,1965,,,
Amblema plicata,mcz,192692,preservedspecimen,1,united states,ohio,4 miles w of marblehead east harbor st. pk. lake erie,1950,,,
Amblema plicata,mcz,352339,preservedspecimen,1,united states,massachusetts,halifax monponsett pond east side along route 58 (center bisects the pond).,2005,,,
Amblema plicata,mcz,353494,preservedspecimen,1,united states,massachusetts,halifax monponsett pond e side along rt. 58 (center bisects the pond),2005,,,
Amblema plicata,mcz,380322,preservedspecimen,1,united states,rhode island,south kingstown hundred acre pond northeast side (boat access from south drainage outflow) west kingston section,2009,41.5013833333,-71.53945,
Amblema plicata,mcz,380044,preservedspecimen,1,united states,massachusetts,taunton whittenton section mill river upstream and downstream of old railroad grade road crossing 0.25 km east of warren street junction,2010,41.9218333333,-71.1051,
Amblema plicata,cmn,cmnml 017043,preservedspecimen,1,canada,ontario,outlet in spence lake (east lake) athol twp. prince edward co. ontario,1962,43.916667,-77.216667,
Amblema plicata,cmn,cmnml 026199,preservedspecimen,1,canada,ontario,black creek (formerly black riv.) above black river bridge (municipality of black creek),1964,43.966389,-77.034444,
Amblema plicata,cmn,cmnml 060330,preservedspecimen,2,united states,new york,barge canal at rte 252 at r.r. bridge just se of pittsford.,1957,43.100833,-77.517778,
Amblema plicata,cmn,cmnml 015026,preservedspecimen,1,canada,ontario,lake ontario w end of bath ernestown twp. lennox and addington co. ontario; p-1902,1961,44.175,-76.783333,
Amblema plicata,cmn,cmnml 048156,preservedspecimen,5,canada,ontario,shrewsbury erie lake,1963,42.283333,-81.883333,
Amblema plicata,dmnh,186548,preservedspecimen,1,united states,massachusetts,stockbridge bowl stockbridge,,,,
Amblema plicata,dmnh,50495,preservedspecimen,1,united states,massachusetts,bellows pond newton,,,,
Amblema plicata,dmnh,173593,preservedspecimen,1,canada,ontario,hamilton,,,,
Amblema plicata,dmnh,134270,preservedspecimen,1,united states,,delaware river,,,,
Amblema plicata,dmnh,173591,preservedspecimen,1,canada,ontario,hamilton,,,,
Amblema plicata,cm,61.9420-cm,preservedspecimen,3,united states,ohio,sandusky bay sandusky,,,,
Amblema plicata,cm,61.7337,preservedspecimen,1,canada,ontario,l erie welland crystal beach,1914,,,
Amblema plicata,cm,61.10936,preservedspecimen,2,united states,ohio,l erie vermilion,1906,41.416667,-82.35,
Amblema plicata,cm,80831,preservedspecimen,2,united states,new jersey,delaware r riverton,1902,,,
Amblema plicata,cm,81621,preservedspecimen,2,united states,pennsylvania,conneaut outlet conneaut outlet conneaut l(0.41km downstream),2006,41.6,-80.3,
Amblema plicata,cm,61.3525,preservedspecimen,1,united states,pennsylvania,delaware r yardley,1908,,,
Amblema plicata,cm,61.4085,preservedspecimen,3,united states,pennsylvania,l erie erie presque isle lake erie(beach pool g),1909,,,
Amblema plicata,cm,61.4837,preservedspecimen,5,united states,pennsylvania,l erie erie presque isle,1910,,,
Amblema plicata,cm,80829,preservedspecimen,18,united states,pennsylvania,misery bay erie,,,,
Amblema plicata,usnm,1282517,preservedspecimen,6,united states,delaware,deep creek ; at nanticoke acres (708 cedar lane) in [seaford] app 1.5 mi up river from rt us 13,1984,38.6411,-75.6114,
Amblema plicata,usnm,853368,preservedspecimen,3,united states,kansas,osro falls 2 mile nw of hewins,1974,,,
Amblema plicata,usnm,85987,preservedspecimen,2,united states,maryland,,,38.4833,-76.9833,
Amblema plicata,usnm,251233,preservedspecimen,8,united states,michigan,douglas lake,,,,
Amblema plicata,usnm,128776,preservedspecimen,14,united states,ohio,muzzy's pond,,,,
Amblema plicata,usnm,271093,preservedspecimen,15,united states,washington d.c.,potomac river fox ferry,,38.8017,-77.0267,
Amblema plicata,usnm,711153,preservedspecimen,2,united states,virginia,; ; united states; virginia; hanover county pamonkey river,,,,
Amblema plicata,usnm,1438875,preservedspecimen,1,united states,new york,; ; united states; new york; lake erie (beach),,,,
Amblema plicata,usnm,85983,preservedspecimen,2,united states,ohio,; ; united states; ohio; cleveland,,,,
Amblema plicata,usnm,341713,preservedspecimen,1,united states,washington d.c.,; ; united states; district of columbia; creek on anacostia id.,,,,
Amblema plicata,uf,229219-mollusca,preservedspecimen,1,,,st. lawrence,,,,
Amblema plicata,uf,66082-mollusca,preservedspecimen,1,united states,louisiana,creeks of desoto county,,,,
Amblema plicata,uf,66079-mollusca,preservedspecimen,1,united states,massachusetts,bullows pond newton,,,,
Amblema plicata,inhs,46182,preservedspecimen,1,united states,massachusetts,lake pearl feeder wrentham north america,1983,42.05968,-71.35135,
Amblema plicata,inhs,2033,preservedspecimen,7,united states,rhode island,worden pond 4.5 mi sw kingston north america,1985,41.42999,-71.56822,
Amblema plicata,mcz,240145,preservedspecimen,1,,,ontario kingsville lake erie,1911,,,
Amblema plicata,uf,19602-mollusca,preservedspecimen,1,united states,new jersey,delware river riverton,1902,,,
Amblema plicata,uf,66081-mollusca,preservedspecimen,1,united states,michigan,douglas lake,,,,
Amblema plicata,uf,269653-mollusca,preservedspecimen,1,united states,pennsylvania,schuykill river near philadelphia,,,,
Amblema plicata,usnm,252032,preservedspecimen,16,united states,washington d.c.,opposite arsenal,,38.96,-77.03,
Amblema plicata,usnm,364726,preservedspecimen,2,united states,maryland,fort washington,1926,,,
Amblema plicata,uf,438285-mollusca,preservedspecimen,1,united states,south carolina,santee river @ 1 mi downstream of us hwy 52,2008,33.4844,-79.94733,
Amblema plicata,ncsm,29778,preservedspecimen,8,united states,washington d.c.,potomac river washington [point estimated at 1.8 kilometers wsw of washington at roosevelt bridge (i 66/us 50)] [washington west quad].,,38.8928,-77.0558,
Amblema plicata,ncsm,29854,preservedspecimen,5,united states,south carolina,lake marion in santee state park lake marion> santee river [at boat ramp] [4.15 air miles ene center elloree] [elloree quad].,2004,33.5521,-80.5043,
Amblema plicata,ncsm,40472,preservedspecimen,2,united states,north carolina,pee dee river [1.41 air miles sw center old smith ferry] shoal with boulder outcrop just below nc highway 109 bridge (12.2 miles) mangum quad.,2004,35.0857,-79.9927,
Amblema plicata,ncsm,47111,preservedspecimen,1,united states,south carolina,santee river lake marion reservoir mouth of first cove area w of mouth of potato creek (cuddo unit santee national wildlife refuge) 13.8 air miles ssw manning [eutawville quad].,,33.4997,-80.2601,
Amblema plicata,ncsm,84603,preservedspecimen,9,united states,new jersey,delaware river off burlington island [newbold island] [2.59 air miles ese center tullytown] [trenton west quad].,2011,40.1295,-74.7673,
Amblema plicata,usnm,252032,preservedspecimen,1,united states,washington d.c.,; ; united states; district of columbia; opposite arsenal,,,,
Amblema plicata,ansp,366177,preservedspecimen,14,united states,new york,erie canal near rochester,,43.2,-77.616666,
Amblema plicata,ansp,97894,preservedspecimen,8,united states,pennsylvania,presque island lake erie,1900,42.153611,-80.089444,
Amblema plicata,ansp,373737,preservedspecimen,34,united states,pennsylvania,price pond manchester twp.,1983,41.794999,-75.181666,
Amblema plicata,ansp,a18413,preservedspecimen,1,united states,pennsylvania,conneaut lake,1993,41.599166,-80.299444,
Amblema plicata,ansp,88291,preservedspecimen,2,united states,delaware,seaford,,,,
Amblema plicata,ansp,126175,preservedspecimen,2,united states,,potomac river,,,,
Amblema plicata,ansp,56651,preservedspecimen,2,united states,ohio,cuyahoga river,,,,
Amblema plicata,ansp,106258,preservedspecimen,4,united states,michigan,douglas lake,,,,
Amblema plicata,ansp,112587,preservedspecimen,1,united states,new jersey,cooper's creek westmont,1915,,,
Amblema plicata,ansp,447823,preservedspecimen,1,united states,ohio,cuyahoga river,1983,,,
Amblema plicata,chas,5736,preservedspecimen,1,united states,pennsylvania,delaware river league island,,,,
Amblema plicata,cmn,cmnml 093032,preservedspecimen,1,canada,ontario,lake erie point pelee national park ontario,1962,41.933333,-82.516667,
Amblema plicata,cmn,cmnml 043282,preservedspecimen,4,united states,ohio,lake erie beach 1 mi. w of port clinton erie twp.,1964,41.520278,-82.953611,
Amblema plicata,cmn,cmnml 030859,preservedspecimen,10,united states,connecticut,connecticut riv. chester station,1948,41.411111,-76.434722,
Amblema plicata,cmn,cmnml 048159,preservedspecimen,1,canada,ontario,big creek 2.8 mi. s.w. of port rowan station hda 546: lake erie; locnm: port rowan,1963,42.6,-80.45,
Amblema plicata,cmn,cmnml 005303,preservedspecimen,10,united states,pennsylvania,bristol (delaware riv.?),,40.116667,-74.816667,
Amblema plicata,cmn,cmnml 092997,preservedspecimen,1,canada,ontario,n. side opposite old hay bay church: hay bay adolphustown twp. lennox & addington co. ontario,1960,44.113889,-77.029167,
Amblema plicata,cmn,cmnml 093051,preservedspecimen,1,,,presque isle bay erie,1966,42.142222,-80.113889,
Amblema plicata,cmn,cmnml 023293,preservedspecimen,3,united states,massachusetts,mashpee pond wakeby cape cod,1955,41.678611,-70.4775,
Amblema plicata,cmn,cmnml 004949,preservedspecimen,10,united states,massachusetts,drained pond near indian head riv. hanover,1954,42.094722,-70.843056,
Amblema plicata,cmn,cmnml 071082,preservedspecimen,1,canada,ontario,lake ontario?,,43.583333,-79.383333,
Amblema plicata,cmn,cmnml 028725,preservedspecimen,1,united states,michigan,lake erie 100ft offshore in line with luna pier rd. where it runs into lake erie; monroe co.,1963,41.809444,-83.440833,
Amblema plicata,dmnh,129993,preservedspecimen,1,united states,ohio,cleveland,,,,
Amblema plicata,dmnh,166321,preservedspecimen,1,united states,massachusetts,lake winthrop holliston,1927,,,
Amblema plicata,dmnh,75201,preservedspecimen,1,united states,pennsylvania,lake erie presque isle,,,,
Amblema plicata,dmnh,173596,preservedspecimen,1,canada,ontario,hamilton,,,,
Amblema plicata,cmn,cmnml 015137,preservedspecimen,1,canada,ontario,gerundy bay near shore station p-1912: lake erie;,1961,42.283333,-81.883333,
Amblema plicata,cm,61.10941,preservedspecimen,6,united states,ohio,muzzy pond rootstown,,41.11667,-81.25,
Amblema plicata,cm,61.10947,preservedspecimen,1,united states,virginia,cameron run new alexandria,1896,,,
Amblema plicata,cm,86730,preservedspecimen,1,united states,virginia,alexandria(canal near),,,,
Amblema plicata,cm,61.3263,preservedspecimen,7,united states,pennsylvania,l erie erie presque isle(beach e end) lake erie(beach pool),1908,,,
Amblema plicata,cm,61.4083,preservedspecimen,17,united states,pennsylvania,presque isle bay erie crystal point to big bend,1909,,,
Amblema plicata,cm,61.4084,preservedspecimen,1,united states,pennsylvania,l erie erie presque isle lake erie(beach pool aa),1909,,,
Amblema plicata,cm,69963,preservedspecimen,2,united states,ohio,cuyahoga r,,,,
Amblema plicata,cm,109789,preservedspecimen,5,united states,pennsylvania,l erie lake erie presque isle,,,,
Amblema plicata,cm,64098,preservedspecimen,1,united states,pennsylvania,conneaut outlet conneaut outlet conneaut l(600-700ft / 200m below),2002,41.60142,-80.29957,
Amblema plicata,mcz,353491,preservedspecimen,1,united states,massachusetts,halifax monponsett pond e side along rt. 58 (center bisects the pond),2005,,,
Amblema plicata,mcz,146077,preservedspecimen,1,united states,massachusetts,deerfield conn. r.,,,,
Amblema plicata,ncsm,29876,preservedspecimen,1,united states,north carolina,roanoke river by-pass (old river channel) dam to highway 48 bridge [1.69 air miles nw and 1.59 air miles nne roanoke rapids] [roanoke rapids quad].,2004,36.4813,-77.6715,
Amblema plicata,ncsm,30040,preservedspecimen,6,united states,south carolina,diversion canal between lake marion and lake moultrie on sc 45 12 air miles east of eutawville  [eadytown quad].,2002,33.3846,-80.1383,
Amblema plicata,ncsm,34629,preservedspecimen,8,united states,north carolina,chowan river at us 13-158. [winton quad].,1989,36.4026,-76.9345,
Amblema plicata,ncsm,35009,preservedspecimen,2,united states,north carolina,meherrin river at parker ferry road [sr 1306] crossing [point estimated 3.1 air miles nnw center winton] [winton quad].,2003,36.4372,-76.954,
Amblema plicata,inhs,85704,preservedspecimen,6,united states,wisconsin,medicine lake 2.8 mi ene three lakes north america,2014,45.81626,-89.11481,
Amblema plicata,usnm,365340,preservedspecimen,2,united states,washington d.c.,; ; united states; district of columbia; anacostia river bennings,,,,
Amblema plicata,usnm,1438872,preservedspecimen,6,united states,virginia,; ; united states; virginia; pot. r. s of aqueduct bridge,,,,
Amblema plicata,usnm,676928,preservedspecimen,2,united states,washington d.c.,; ; united states; district of columbia; old bathing beach,,,,
Amblema plicata,usnm,252796,preservedspecimen,12,united states,washington d.c.,; ; united states; district of columbia; bennings e branch,,,,
Amblema plicata,usnm,1438870,preservedspecimen,2,united states,washington d.c.,; ; united states; district of columbia; bathing beach,,,,
Amblema plicata,usnm,782636,preservedspecimen,3,united states,virginia,; ; united states; virginia; sta. 1605 richmond county honeoye creek 3 mi n of honeoye lake 2.5 mi,,,,
Amblema plicata,chas,10156,preservedspecimen,1,united states,new york,rochester erie canal swamp below lock 65,1909,,,
Amblema plicata,ncsm,45017,preservedspecimen,3,united states,south carolina,lake greenwood near lake greenwood state park lake greenwood (saluda river)> saluda river> lake murray> congaree river> santee river [2.4 air miles nnw center dyson] [dyson quad].,2006,34.1961,-81.9444,
Amblema plicata,inhs,46113,preservedspecimen,2,united states,connecticut,farmington river east granby north america,1984,41.91186,-72.76151,
Amblema plicata,inhs,37975,preservedspecimen,6,united states,michigan,lake st. clair new baltimore north america,1893,42.67625,-82.7322,
Amblema plicata,uf,359789-mollusca,preservedspecimen,1,united states,south carolina,lake marion santee national wildlife refuge bluff unit at santee indian mound fort watson.,2002,33.53875,-80.4363305556,
Amblema plicata,uf,4240-mollusca,preservedspecimen,1,united states,washington d.c.,potomac river,,,,
Amblema plicata,inhs,38129,preservedspecimen,3,united states,new york,erie canal syracuse north america,,43.04934,-76.1627,
Amblema plicata,inhs,37954,preservedspecimen,3,united states,michigan,douglas lake southeast side station shore north america,1922,45.56037,-84.67399,
Amblema plicata,inhs,37955,preservedspecimen,1,united states,michigan,douglas lake sedge pond north america,,45.5789,-84.6715,
Amblema plicata,inhs,1328,preservedspecimen,1,united states,new york,erie canal buffalo north america,,42.86754,-78.88312,
Amblema plicata,ut,ut000043916.000,fossilspecimen,1,united states,ohio,cuyahoga river,,,,
Amblema plicata,uf,229222-mollusca,preservedspecimen,1,united states,arkansas,cache river nemo,,,,
Amblema plicata,mcz,167707,preservedspecimen,1,canada,ontario,lake erie or long point port rowan inner bay,,,,
Amblema plicata,inhs,38181,preservedspecimen,2,united states,rhode island,cunliff pond providence north america,,41.77944,-71.41306,
Amblema plicata,uf,720-mollusca,preservedspecimen,1,united states,michigan,douglas lake grapevine point cave,1950,,,
Amblema plicata,usnm,85980,preservedspecimen,10,united states,pennsylvania,schuylkill river,,,,
Amblema plicata,usnm,365340,preservedspecimen,2,united states,washington d.c.,anacostia park anacostia river benning,1926,38.8944,-76.9694,
Amblema plicata,usnm,738445,preservedspecimen,17,united states,michigan,lake erie la plaisance bay,,,,
Amblema plicata,inhs,37943,preservedspecimen,11,united states,michigan,douglas lake north side of the lake north america,,45.58831,-84.69459,
Amblema plicata,uf,233261-mollusca,preservedspecimen,1,united states,michigan,saginaw bay,,,,
Amblema plicata,ansp,a14576,preservedspecimen,1,united states,pennsylvania,philadelphia schuylkill river,,39.866666,-75.183333,
Amblema plicata,ansp,397393,preservedspecimen,4,united states,ohio,on beach 1 mile w of port clinton lake erie erie township,1967,31.511944,-82.937777,
Amblema plicata,ansp,47948,preservedspecimen,1,united states,new york,erie canal rochester,,,,
Amblema plicata,ansp,85264,preservedspecimen,8,united states,delaware,choptank mills,,,,
Amblema plicata,ansp,92113,preservedspecimen,16,united states,new jersey,delaware river delanco,,,,
Amblema plicata,ansp,56451,preservedspecimen,3,united states,south carolina,santee canal,,,,
Amblema plicata,ansp,56650,preservedspecimen,4,united states,ohio,cuyahoga lake,,,,
Amblema plicata,ansp,56652,preservedspecimen,1,united states,michigan,detroit,,,,
Amblema plicata,ansp,191310,preservedspecimen,2,united states,new jersey,blackwood lake,,,,
Amblema plicata,mcz,252185,preservedspecimen,1,united states,new york,troy,,,,
Amblema plicata,mcz,184938,preservedspecimen,1,united states,massachusetts,cape cod mashpee mashpee pd,1949,,,
Amblema plicata,mcz,359405,preservedspecimen,1,united states,massachusetts,tispaquin pond boatramp end of eldon st. off of rocky gutter st. off of route 28 middleboro,2007,,,
Amblema plicata,mcz,240120,preservedspecimen,1,united states,ohio,vermillion lake erie,1910,,,
Amblema plicata,mcz,240001,preservedspecimen,1,united states,new jersey,above camden at delair delaware river,1902,48.175,-68.125,
Amblema plicata,mcz,185249,preservedspecimen,1,united states,massachusetts,amesbury lake attitash,1949,,,
Amblema plicata,mcz,316410,preservedspecimen,1,united states,massachusetts,pembroke silver lake,1997,,,
Amblema plicata,mcz,380387,preservedspecimen,1,united states,massachusetts,marstons mills middle pond south side beach and boat launch area off mystic drive road,2010,41.66865,-70.4156166667,
Amblema plicata,mcz,185620,preservedspecimen,1,united states,massachusetts,nortow winneconnel pond,1949,,,
Amblema plicata,mcz,380196,preservedspecimen,1,united states,massachusetts,bridgewater/middleboro taunton river summer street crossing woodword bridge,2010,41.94775,-70.9366166667,
Amblema plicata,mcz,380032,preservedspecimen,1,united states,massachusetts,bridgewater/middleboro taunton river at titicut road crossing,2010,41.7672833333,-70.9562166667,
Amblema plicata,mcz,152896,preservedspecimen,1,united states,massachusetts,charles river village,1902,,,
Amblema plicata,mcz,375020,preservedspecimen,1,united states,,connecticut hartford county avon 1 km east of intersection with split to route 10 route 44 bridge framington river,2001,,,
Amblema plicata,cmn,cmnml 093588,preservedspecimen,1,canada,ontario,big muscamoot bay,2001,42.554444,-82.643889,
Amblema plicata,cmn,cmnml 093057,preservedspecimen,1,,,presque isle bay erie,1966,42.142222,-80.113889,
Amblema plicata,cmn,cmnml 030028,preservedspecimen,2,united states,new york,erie canal rte 252 1mi. sw of rte 96,1953,43.082778,-77.506111,
Amblema plicata,cmn,cmnml 071081,preservedspecimen,1,canada,ontario,mill dam markham ontario,1860,43.866667,-79.266667,
Amblema plicata,cm,61.1882,preservedspecimen,114,united states,pennsylvania,l erie erie presque isle,1900,,,
Amblema plicata,cm,61.7843,preservedspecimen,1,united states,michigan,otter cr,,,,
Amblema plicata,cm,61.10944,preservedspecimen,6,united states,virginia,alexandria(canal at brickyards),,,,
Amblema plicata,cm,61.10946,preservedspecimen,2,united states,virginia,roaches run alexandria potomac river washington dc(opposite),,,,
Amblema plicata,cm,81706,preservedspecimen,5,united states,pennsylvania,edinboro l edinboro lake(west central side),2002,,,
Amblema plicata,cm,61.4838,preservedspecimen,1,united states,pennsylvania,presque isle bay erie big bend(e end),1910,,,
Amblema plicata,cm,141655,preservedspecimen,1,united states,michigan,l erie,,,,
Amblema plicata,cm,118222,preservedspecimen,5,united states,connecticut,farmington r farmington(3 km n of center) rt 4(bridge at),2001,,,
Amblema plicata,cm,64079,preservedspecimen,1,united states,pennsylvania,conneaut l barber run(100-200ft below) conneaut lake(outlet),2002,41.59927,-80.2991,
Amblema plicata,usnm,1276346,preservedspecimen,2,united states,north carolina,tar river near near grimsland,2009,35.5704,-77.1502,
Amblema plicata,usnm,124435,preservedspecimen,6,united states,ohio,cuyahoga river kent,,,,
Amblema plicata,usnm,159945,preservedspecimen,2,united states,ohio,sandusky,,,,
Amblema plicata,usnm,745398,preservedspecimen,10,united states,ohio,erie township lake erie lake erie beach 1 mile west of port clinton,1964,,,
Amblema plicata,usnm,125236,preservedspecimen,2,united states,washington d.c.,potomac river,,38.8872,-77.0558,
Amblema plicata,usnm,477076,preservedspecimen,2,united states,ohio,; ; united states; ohio; garrettsville,,,,
Amblema plicata,usnm,25185,preservedspecimen,1,united states,new york,; ; united states; new york; buffalo,,,,
Amblema plicata,chas,19286,preservedspecimen,1,united states,pennsylvania,philadelphia,1903,,,
Amblema plicata,chas,22937,preservedspecimen,1,united states,new york,rochester erie canal wide waters above lock 65,1909,,,
Amblema plicata,mcz,231339,preservedspecimen,1,united states,ohio,cedar creek,,,,
Amblema plicata,mcz,260806,preservedspecimen,1,united states,rhode island,larkins pond 2 mi sw of kingston,1965,,,
Amblema plicata,mcz,240121,preservedspecimen,1,united states,indiana,warsaw small lake,,,,
Amblema plicata,mcz,359360,preservedspecimen,1,united states,massachusetts,lake sabbatia northwest side bay street taunton,2007,,,
Amblema plicata,mcz,184939,preservedspecimen,1,united states,massachusetts,cape cod sandwich wakeby l,1949,,,
Amblema plicata,mcz,353490,preservedspecimen,1,united states,massachusetts,halifax monponsett pond e side along rt. 58 (center bisects the pond),2005,,,
Amblema plicata,mcz,353492,preservedspecimen,1,united states,massachusetts,halifax monponsett pond e side along rt. 58 (center bisects the pond),2005,,,
Amblema plicata,mcz,316157,preservedspecimen,1,united states,connecticut,"walton pond farmington",,,,
Amblema plicata,mcz,353493,preservedspecimen,1,united states,massachusetts,halifax monponsett pond w side along rt. 58 (center bisects the pond),2005,,,
Amblema plicata,dmnh,136800,preservedspecimen,1,united states,michigan,saginaw bay wenonah beach,1924,,,
Amblema plicata,dmnh,129734,preservedspecimen,1,united states,,delaware river,1970,,,
Amblema plicata,dmnh,50499,preservedspecimen,1,united states,michigan,carp lake,,,,
Amblema plicata,cmn,cmnml 092586,preservedspecimen,1,,,station  t41a1: lake erie long point bay ontario,1984,42.633333,-80.4,
Amblema plicata,cmn,cmnml 013728,preservedspecimen,8,united states,massachusetts,indian head riv. bardin iron works dam 1 1/2 mi. ssw of hanover,1952,42.100278,-70.822778,
Amblema plicata,cmn,cmnml 093043,preservedspecimen,1,,,,1966,42.142222,-80.113889,
Amblema plicata,cmn,cmnml 094953,preservedspecimen,3,canada,ontario,golden ck. lyn valley rd. 0.9 km ese lyn,,44.57506,-75.77316,
Amblema plicata,cmn,cmnml 002482a,preservedspecimen,5,canada,ontario,3 mi. below windsor on the detroit riv.,1890,42.3,-83.016667,
Amblema plicata,cmn,cmnml 096260,preservedspecimen,1,united states,new york,lake ontario henderson twp. westcott beach park,,43.90378,-76.1265,
Amblema plicata,cmn,cmnml 071079,preservedspecimen,1,,,"eau" of lake erie rondeau provincial park ontario,1934,42.316667,-81.85,
Amblema plicata,mcz,375052,preservedspecimen,1,united states,,connecticut new london county east haddam just southwest of brainard homestead state park (salmon cove) boat launch cove at salmon river inflow connecticut river/salmon river,2003,,,
Amblema plicata,cmn,cmnml 093618,preservedspecimen,1,united states,virginia,black rapids of potomac river 1.5 mi upstream from great falls.,1958,38.983333,-77.233333,
Amblema plicata,cmn,cmnml 011162,preservedspecimen,1,canada,ontario,pt. off sawlog creek long pt. ontario,1956,42.566667,-80.25,
Amblema plicata,cmn,cmnml 039250,preservedspecimen,5,united states,massachusetts,newton,,42.333333,-71.2,
Amblema plicata,cm,61.10940-cm,preservedspecimen,1,united states,ohio,congress l outlet kent congress lake outlet=breakneck creek,,41.15,-81.33333,
Amblema plicata,cm,61.1795,preservedspecimen,1,united states,pennsylvania,l erie erie presque isle(beach e end),1906,,,
Amblema plicata,cm,61.10938,preservedspecimen,4,united states,ohio,cuyahoga r kent,,41.15,-81.36667,
Amblema plicata,cm,61.10942,preservedspecimen,2,united states,new york,hudson r,,,,
Amblema plicata,cm,61.10945,preservedspecimen,3,united states,virginia,potomac r alexandria,1896,,,
Amblema plicata,cm,47625,preservedspecimen,1,united states,michigan,douglas lake south fishtail bay,2015,45.559985,-84.67354,
Amblema plicata,cm,61.4835,preservedspecimen,1,united states,pennsylvania,presque isle bay erie crystal point,1910,,,
Amblema plicata,cm,61.9994,preservedspecimen,1,united states,ohio,congress l outlet ravenna congress lake outlet=breakneck creek,1920,40.96667,-81.31667,
Amblema plicata,cm,64093,preservedspecimen,1,united states,pennsylvania,conneaut outlet conneaut outlet conneaut l(200-300ft / 75m below),2002,41.60255,-80.29937,
Amblema plicata,ncsm,101683,preservedspecimen,2,united states,north carolina,otter creek at sr 1614 [edgewood church road] [5.21 air miles wnw center falkland] [falkland quad].,2007,35.7267,-77.5971,
Amblema plicata,qm,dm1291802,preservedspecimen,3,united states,,connediguinnit ck camp hill pennsylvania,,,,
Amblema plicata,usnm,251559,preservedspecimen,2,united states,washington d.c.,; ; united states; district of columbia; near aqueduct bridge potomac river,,,,
Amblema plicata,ansp,366174,preservedspecimen,4,united states,new york,rochester erie canal,,43.2,-77.616666,
Amblema plicata,ansp,56641,preservedspecimen,8,united states,pennsylvania,little perkiomen creek,,,,
